,Business Type,Power System Resource  Type,Settlement Date,Settlement Period,Quantity ,Resolution
9862,Wind generation,Wind Offshore,2017-01-03,25,2808.0,PT30M
9863,Wind generation,Wind Onshore,2017-01-03,25,5396.0,PT30M
9864,Solar generation,Solar,2017-01-03,44,0.0,PT30M
9865,Wind generation,Wind Offshore,2017-01-03,44,2963.4440000000004,PT30M
9866,Wind generation,Wind Onshore,2017-01-03,44,5137.055,PT30M
9867,Solar generation,Solar,2017-01-04,12,0.0,PT30M
9868,Wind generation,Wind Offshore,2017-01-04,12,2570.124,PT30M
9869,Wind generation,Wind Onshore,2017-01-04,12,3906.473,PT30M
9870,Solar generation,Solar,2017-01-04,32,140.0,PT30M
9871,Wind generation,Wind Offshore,2017-01-04,32,2170.833,PT30M
9872,Wind generation,Wind Onshore,2017-01-04,32,1782.965,PT30M
9873,Solar generation,Solar,2017-01-05,1,0.0,PT30M
9874,Wind generation,Wind Offshore,2017-01-05,1,1581.1429999999998,PT30M
9875,Wind generation,Wind Onshore,2017-01-05,1,627.89,PT30M
9876,Solar generation,Solar,2017-01-05,38,0.0,PT30M
9877,Wind generation,Wind Offshore,2017-01-05,38,817.48,PT30M
9878,Wind generation,Wind Onshore,2017-01-05,38,2894.987,PT30M
9879,Solar generation,Solar,2017-01-06,7,0.0,PT30M
9880,Wind generation,Wind Offshore,2017-01-06,7,1349.761,PT30M
9881,Wind generation,Wind Onshore,2017-01-06,7,3503.6620000000003,PT30M
9882,Solar generation,Solar,2017-01-06,28,515.0,PT30M
9883,Wind generation,Wind Offshore,2017-01-06,28,2168.9139999999998,PT30M
9884,Wind generation,Wind Onshore,2017-01-06,28,2471.303,PT30M
9885,Solar generation,Solar,2017-01-06,29,381.0,PT30M
9886,Wind generation,Wind Offshore,2017-01-06,29,2145.911,PT30M
9887,Wind generation,Wind Onshore,2017-01-06,29,2403.935,PT30M
9888,Solar generation,Solar,2017-01-06,37,0.0,PT30M
9889,Wind generation,Wind Offshore,2017-01-06,37,2013.059,PT30M
9890,Wind generation,Wind Onshore,2017-01-06,37,1935.388,PT30M
9891,Solar generation,Solar,2017-01-06,38,0.0,PT30M
9892,Wind generation,Wind Offshore,2017-01-06,38,1908.0910000000001,PT30M
9893,Wind generation,Wind Onshore,2017-01-06,38,1926.342,PT30M
9894,Solar generation,Solar,2017-01-06,47,0.0,PT30M
9895,Wind generation,Wind Offshore,2017-01-06,47,1867.6970000000001,PT30M
9896,Wind generation,Wind Onshore,2017-01-06,47,1417.721,PT30M
9897,Solar generation,Solar,2017-01-07,12,0.0,PT30M
9898,Wind generation,Wind Offshore,2017-01-07,12,839.507,PT30M
9899,Wind generation,Wind Onshore,2017-01-07,12,796.942,PT30M
9900,Solar generation,Solar,2017-01-07,13,0.0,PT30M
9901,Wind generation,Wind Offshore,2017-01-07,13,735.653,PT30M
9902,Wind generation,Wind Onshore,2017-01-07,13,726.454,PT30M
9903,Solar generation,Solar,2017-01-07,20,378.0,PT30M
9904,Wind generation,Wind Offshore,2017-01-07,20,487.13800000000003,PT30M
9905,Wind generation,Wind Onshore,2017-01-07,20,613.135,PT30M
9906,Solar generation,Solar,2017-01-07,21,478.0,PT30M
9907,Wind generation,Wind Offshore,2017-01-07,21,481.913,PT30M
9908,Wind generation,Wind Onshore,2017-01-07,21,617.564,PT30M
9909,Solar generation,Solar,2017-01-07,28,509.0,PT30M
9910,Wind generation,Wind Offshore,2017-01-07,28,464.18199999999996,PT30M
9911,Wind generation,Wind Onshore,2017-01-07,28,654.3290000000001,PT30M
9912,Solar generation,Solar,2017-01-07,46,0.0,PT30M
9913,Wind generation,Wind Offshore,2017-01-07,46,325.661,PT30M
9914,Wind generation,Wind Onshore,2017-01-07,46,1522.4489999999998,PT30M
9915,Solar generation,Solar,2017-01-07,47,0.0,PT30M
9916,Wind generation,Wind Offshore,2017-01-07,47,279.857,PT30M
9917,Wind generation,Wind Onshore,2017-01-07,47,1495.171,PT30M
9918,Solar generation,Solar,2017-01-08,38,0.0,PT30M
9919,Wind generation,Wind Offshore,2017-01-08,38,407.023,PT30M
9920,Wind generation,Wind Onshore,2017-01-08,38,2017.739,PT30M
9921,Solar generation,Solar,2017-01-09,7,0.0,PT30M
9922,Wind generation,Wind Offshore,2017-01-09,7,1609.269,PT30M
9923,Wind generation,Wind Onshore,2017-01-09,7,3896.565,PT30M
9924,Solar generation,Solar,2017-01-09,8,0.0,PT30M
9925,Wind generation,Wind Offshore,2017-01-09,8,1777.9470000000001,PT30M
9926,Wind generation,Wind Onshore,2017-01-09,8,4013.215,PT30M
9927,Solar generation,Solar,2017-01-09,21,439.0,PT30M
9928,Wind generation,Wind Offshore,2017-01-09,21,2286.505,PT30M
9929,Wind generation,Wind Onshore,2017-01-09,21,4503.879,PT30M
9930,Solar generation,Solar,2017-01-09,22,551.0,PT30M
9931,Wind generation,Wind Offshore,2017-01-09,22,2564.7670000000003,PT30M
9932,Wind generation,Wind Onshore,2017-01-09,22,4372.774,PT30M
9933,Solar generation,Solar,2017-01-09,34,0.0,PT30M
9934,Wind generation,Wind Offshore,2017-01-09,34,3352.031,PT30M
9935,Wind generation,Wind Onshore,2017-01-09,34,5132.338,PT30M
9936,Solar generation,Solar,2017-01-09,35,0.0,PT30M
9937,Wind generation,Wind Offshore,2017-01-09,35,3317.4320000000002,PT30M
9938,Wind generation,Wind Onshore,2017-01-09,35,5112.352,PT30M
9939,Solar generation,Solar,2017-01-09,46,0.0,PT30M
9940,Wind generation,Wind Offshore,2017-01-09,46,3058.051,PT30M
9941,Wind generation,Wind Onshore,2017-01-09,46,4997.64,PT30M
9942,Solar generation,Solar,2017-01-09,47,0.0,PT30M
9943,Wind generation,Wind Offshore,2017-01-09,47,3172.103,PT30M
9944,Wind generation,Wind Onshore,2017-01-09,47,4769.898,PT30M
9945,Solar generation,Solar,2017-01-10,7,0.0,PT30M
9946,Wind generation,Wind Offshore,2017-01-10,7,2955.414,PT30M
9947,Wind generation,Wind Onshore,2017-01-10,7,4563.607,PT30M
9948,Solar generation,Solar,2017-01-10,8,0.0,PT30M
9949,Wind generation,Wind Offshore,2017-01-10,8,3029.527,PT30M
9950,Wind generation,Wind Onshore,2017-01-10,8,4611.912,PT30M
9951,Solar generation,Solar,2017-01-10,18,252.0,PT30M
9952,Wind generation,Wind Offshore,2017-01-10,18,2815.676,PT30M
9953,Wind generation,Wind Onshore,2017-01-10,18,5229.267,PT30M
9954,Solar generation,Solar,2017-01-10,19,595.0,PT30M
9955,Wind generation,Wind Offshore,2017-01-10,19,2710.7670000000003,PT30M
9956,Wind generation,Wind Onshore,2017-01-10,19,5276.376,PT30M
9957,Solar generation,Solar,2017-01-10,31,350.0,PT30M
9958,Wind generation,Wind Offshore,2017-01-10,31,2328.92,PT30M
9959,Wind generation,Wind Onshore,2017-01-10,31,5252.18,PT30M
9960,Solar generation,Solar,2017-01-11,12,0.0,PT30M
9961,Wind generation,Wind Offshore,2017-01-11,12,3434.915,PT30M
9962,Wind generation,Wind Onshore,2017-01-11,12,4805.02,PT30M
9963,Solar generation,Solar,2017-01-11,13,0.0,PT30M
9964,Wind generation,Wind Offshore,2017-01-11,13,3380.325,PT30M
9965,Wind generation,Wind Onshore,2017-01-11,13,4748.7390000000005,PT30M
9966,Solar generation,Solar,2017-01-11,24,2490.0,PT30M
9967,Wind generation,Wind Offshore,2017-01-11,24,3134.1220000000003,PT30M
9968,Wind generation,Wind Onshore,2017-01-11,24,5696.7519999999995,PT30M
9969,Solar generation,Solar,2017-01-11,25,2600.0,PT30M
9970,Wind generation,Wind Offshore,2017-01-11,25,3170.3559999999998,PT30M
9971,Wind generation,Wind Onshore,2017-01-11,25,5848.307,PT30M
9972,Solar generation,Solar,2017-01-11,35,0.0,PT30M
9973,Wind generation,Wind Offshore,2017-01-11,35,3484.998,PT30M
9974,Wind generation,Wind Onshore,2017-01-11,35,6178.025,PT30M
9975,Solar generation,Solar,2017-01-11,36,0.0,PT30M
9976,Wind generation,Wind Offshore,2017-01-11,36,3485.4390000000003,PT30M
9977,Wind generation,Wind Onshore,2017-01-11,36,6349.643,PT30M
9978,Wind generation,Wind Onshore,2017-01-12,19,3814.685,PT30M
9979,Solar generation,Solar,2017-01-12,19,255.0,PT30M
9980,Wind generation,Wind Offshore,2017-01-12,19,3218.5359999999996,PT30M
9981,Solar generation,Solar,2017-01-12,20,392.0,PT30M
9982,Wind generation,Wind Offshore,2017-01-12,20,2977.461,PT30M
9983,Wind generation,Wind Onshore,2017-01-12,20,3602.783,PT30M
9984,Solar generation,Solar,2017-01-12,31,97.0,PT30M
9985,Wind generation,Wind Offshore,2017-01-12,31,1414.746,PT30M
9986,Wind generation,Wind Onshore,2017-01-12,31,3626.14,PT30M
9987,Solar generation,Solar,2017-01-13,1,0.0,PT30M
9988,Wind generation,Wind Offshore,2017-01-13,1,3593.163,PT30M
9989,Wind generation,Wind Onshore,2017-01-13,1,5220.309,PT30M
9990,Solar generation,Solar,2017-01-13,2,0.0,PT30M
9991,Wind generation,Wind Offshore,2017-01-13,2,3542.1259999999997,PT30M
9992,Wind generation,Wind Onshore,2017-01-13,2,5299.28,PT30M
9993,Solar generation,Solar,2017-01-13,12,0.0,PT30M
9994,Wind generation,Wind Offshore,2017-01-13,12,3078.065,PT30M
9995,Wind generation,Wind Onshore,2017-01-13,12,5941.161,PT30M
9996,Solar generation,Solar,2017-01-13,13,0.0,PT30M
9997,Wind generation,Wind Offshore,2017-01-13,13,3016.5040000000004,PT30M
9998,Wind generation,Wind Onshore,2017-01-13,13,5876.36,PT30M
9999,Solar generation,Solar,2017-01-13,24,2650.0,PT30M
10000,Wind generation,Wind Offshore,2017-01-13,24,3501.9829999999997,PT30M
10001,Wind generation,Wind Onshore,2017-01-13,24,5478.005999999999,PT30M
10002,Solar generation,Solar,2017-01-13,46,0.0,PT30M
10003,Wind generation,Wind Offshore,2017-01-13,46,3238.917,PT30M
10004,Wind generation,Wind Onshore,2017-01-13,46,3702.6740000000004,PT30M
10005,Solar generation,Solar,2017-01-13,47,0.0,PT30M
10006,Wind generation,Wind Offshore,2017-01-13,47,3125.677,PT30M
10007,Wind generation,Wind Onshore,2017-01-13,47,4185.022,PT30M
10008,Solar generation,Solar,2017-01-13,48,0.0,PT30M
10009,Wind generation,Wind Offshore,2017-01-13,48,3244.535,PT30M
10010,Wind generation,Wind Onshore,2017-01-13,48,4326.315,PT30M
10011,Solar generation,Solar,2017-01-14,11,0.0,PT30M
10012,Wind generation,Wind Offshore,2017-01-14,11,3047.4829999999997,PT30M
10013,Wind generation,Wind Onshore,2017-01-14,11,3364.34,PT30M
10014,Solar generation,Solar,2017-01-14,12,0.0,PT30M
10015,Wind generation,Wind Offshore,2017-01-14,12,2957.522,PT30M
10016,Wind generation,Wind Onshore,2017-01-14,12,3367.5409999999997,PT30M
10017,Solar generation,Solar,2017-01-14,23,2450.0,PT30M
10018,Wind generation,Wind Offshore,2017-01-14,23,2797.462,PT30M
10019,Wind generation,Wind Onshore,2017-01-14,23,2859.408,PT30M
10020,Solar generation,Solar,2017-01-14,24,2550.0,PT30M
10021,Wind generation,Wind Offshore,2017-01-14,24,2764.093,PT30M
10022,Wind generation,Wind Onshore,2017-01-14,24,2769.5570000000002,PT30M
10023,Solar generation,Solar,2017-01-14,34,0.0,PT30M
10024,Wind generation,Wind Offshore,2017-01-14,34,2069.08,PT30M
10025,Wind generation,Wind Onshore,2017-01-14,34,1912.082,PT30M
10026,Solar generation,Solar,2017-01-14,35,0.0,PT30M
10027,Wind generation,Wind Offshore,2017-01-14,35,2052.083,PT30M
10028,Wind generation,Wind Onshore,2017-01-14,35,1741.25,PT30M
10029,Solar generation,Solar,2017-01-14,48,0.0,PT30M
10030,Wind generation,Wind Offshore,2017-01-14,48,1837.5710000000001,PT30M
10031,Wind generation,Wind Onshore,2017-01-14,48,1946.8970000000002,PT30M
10032,Solar generation,Solar,2017-01-15,5,0.0,PT30M
10033,Wind generation,Wind Offshore,2017-01-15,5,1311.2160000000001,PT30M
10034,Wind generation,Wind Onshore,2017-01-15,5,2589.735,PT30M
10035,Solar generation,Solar,2017-01-15,6,0.0,PT30M
10036,Wind generation,Wind Offshore,2017-01-15,6,1232.13,PT30M
10037,Wind generation,Wind Onshore,2017-01-15,6,2808.04,PT30M
10038,Solar generation,Solar,2017-01-15,7,0.0,PT30M
10039,Wind generation,Wind Offshore,2017-01-15,7,1228.524,PT30M
10040,Wind generation,Wind Onshore,2017-01-15,7,3086.925,PT30M
10041,Solar generation,Solar,2017-01-15,12,0.0,PT30M
10042,Wind generation,Wind Offshore,2017-01-15,12,1365.4089999999999,PT30M
10043,Wind generation,Wind Onshore,2017-01-15,12,4109.639,PT30M
10044,Solar generation,Solar,2017-01-15,13,0.0,PT30M
10045,Wind generation,Wind Offshore,2017-01-15,13,1295.91,PT30M
10046,Wind generation,Wind Onshore,2017-01-15,13,4326.526,PT30M
10047,Solar generation,Solar,2017-01-15,26,762.0,PT30M
10048,Wind generation,Wind Offshore,2017-01-15,26,1723.233,PT30M
10049,Wind generation,Wind Onshore,2017-01-15,26,2869.9829999999997,PT30M
10050,Solar generation,Solar,2017-01-15,27,801.0,PT30M
10051,Wind generation,Wind Offshore,2017-01-15,27,1633.23,PT30M
10052,Wind generation,Wind Onshore,2017-01-15,27,2793.344,PT30M
10053,Solar generation,Solar,2017-01-15,28,711.0,PT30M
10054,Wind generation,Wind Offshore,2017-01-15,28,1538.4589999999998,PT30M
10055,Wind generation,Wind Onshore,2017-01-15,28,2710.605,PT30M
10056,Solar generation,Solar,2017-01-15,31,260.0,PT30M
10057,Wind generation,Wind Offshore,2017-01-15,31,1315.744,PT30M
10058,Wind generation,Wind Onshore,2017-01-15,31,2403.469,PT30M
10059,Solar generation,Solar,2017-01-15,32,145.0,PT30M
10060,Wind generation,Wind Offshore,2017-01-15,32,1264.997,PT30M
10061,Wind generation,Wind Onshore,2017-01-15,32,2392.545,PT30M
10062,Solar generation,Solar,2017-01-15,44,0.0,PT30M
10063,Wind generation,Wind Offshore,2017-01-15,44,986.9060000000001,PT30M
10064,Wind generation,Wind Onshore,2017-01-15,44,1524.7420000000002,PT30M
10065,Solar generation,Solar,2017-01-15,45,0.0,PT30M
10066,Wind generation,Wind Offshore,2017-01-15,45,894.013,PT30M
10067,Wind generation,Wind Onshore,2017-01-15,45,1573.378,PT30M
10068,Solar generation,Solar,2017-01-16,4,0.0,PT30M
10069,Wind generation,Wind Offshore,2017-01-16,4,923.404,PT30M
10070,Wind generation,Wind Onshore,2017-01-16,4,1805.345,PT30M
10071,Solar generation,Solar,2017-01-16,5,0.0,PT30M
10072,Wind generation,Wind Offshore,2017-01-16,5,930.887,PT30M
10073,Wind generation,Wind Onshore,2017-01-16,5,1865.8139999999999,PT30M
10074,Solar generation,Solar,2017-01-16,44,0.0,PT30M
10075,Wind generation,Wind Offshore,2017-01-16,44,465.314,PT30M
10076,Wind generation,Wind Onshore,2017-01-16,44,811.809,PT30M
10077,Solar generation,Solar,2017-01-17,14,0.0,PT30M
10078,Wind generation,Wind Offshore,2017-01-17,14,258.154,PT30M
10079,Wind generation,Wind Onshore,2017-01-17,14,1037.6589999999999,PT30M
10080,Solar generation,Solar,2017-01-17,36,0.0,PT30M
10081,Wind generation,Wind Offshore,2017-01-17,36,304.228,PT30M
10082,Wind generation,Wind Onshore,2017-01-17,36,1323.027,PT30M
10083,Solar generation,Solar,2017-01-18,6,0.0,PT30M
10084,Wind generation,Wind Offshore,2017-01-18,6,402.909,PT30M
10085,Wind generation,Wind Onshore,2017-01-18,6,1874.4170000000001,PT30M
10086,Solar generation,Solar,2017-01-18,27,2259.0,PT30M
10087,Wind generation,Wind Offshore,2017-01-18,27,219.52900000000002,PT30M
10088,Wind generation,Wind Onshore,2017-01-18,27,2180.795,PT30M
10089,Solar generation,Solar,2017-01-18,47,0.0,PT30M
10090,Wind generation,Wind Offshore,2017-01-18,47,181.84,PT30M
10091,Wind generation,Wind Onshore,2017-01-18,47,1382.5629999999999,PT30M
10092,Solar generation,Solar,2017-01-18,48,0.0,PT30M
10093,Wind generation,Wind Offshore,2017-01-18,48,183.405,PT30M
10094,Wind generation,Wind Onshore,2017-01-18,48,1457.307,PT30M
10095,Solar generation,Solar,2017-01-19,39,0.0,PT30M
10096,Wind generation,Wind Offshore,2017-01-19,39,320.149,PT30M
10097,Wind generation,Wind Onshore,2017-01-19,39,853.5219999999999,PT30M
10098,Solar generation,Solar,2017-01-19,40,0.0,PT30M
10099,Wind generation,Wind Offshore,2017-01-19,40,341.166,PT30M
10100,Wind generation,Wind Onshore,2017-01-19,40,824.924,PT30M
10101,Solar generation,Solar,2017-01-20,2,0.0,PT30M
10102,Wind generation,Wind Offshore,2017-01-20,2,264.725,PT30M
10103,Wind generation,Wind Onshore,2017-01-20,2,672.812,PT30M
10104,Solar generation,Solar,2017-01-20,22,3570.0,PT30M
10105,Wind generation,Wind Offshore,2017-01-20,22,721.51,PT30M
10106,Wind generation,Wind Onshore,2017-01-20,22,629.7,PT30M
10107,Solar generation,Solar,2017-01-20,43,0.0,PT30M
10108,Wind generation,Wind Offshore,2017-01-20,43,1426.565,PT30M
10109,Wind generation,Wind Onshore,2017-01-20,43,1129.066,PT30M
10110,Solar generation,Solar,2017-01-21,38,0.0,PT30M
10111,Wind generation,Wind Offshore,2017-01-21,38,504.659,PT30M
10112,Wind generation,Wind Onshore,2017-01-21,38,1091.111,PT30M
10113,Solar generation,Solar,2017-01-23,14,0.0,PT30M
10114,Wind generation,Wind Offshore,2017-01-23,14,120.523,PT30M
10115,Wind generation,Wind Onshore,2017-01-23,14,644.4680000000001,PT30M
10116,Solar generation,Solar,2017-01-23,15,0.0,PT30M
10117,Wind generation,Wind Offshore,2017-01-23,15,118.45700000000001,PT30M
10118,Wind generation,Wind Onshore,2017-01-23,15,611.244,PT30M
10119,Solar generation,Solar,2017-01-23,27,2170.0,PT30M
10120,Wind generation,Wind Offshore,2017-01-23,27,167.55599999999998,PT30M
10121,Wind generation,Wind Onshore,2017-01-23,27,1074.077,PT30M
10122,Solar generation,Solar,2017-01-24,23,3160.0,PT30M
10123,Wind generation,Wind Offshore,2017-01-24,23,575.577,PT30M
10124,Wind generation,Wind Onshore,2017-01-24,23,3228.0359999999996,PT30M
10125,Solar generation,Solar,2017-01-25,22,1853.0,PT30M
10126,Wind generation,Wind Offshore,2017-01-25,22,1332.28,PT30M
10127,Wind generation,Wind Onshore,2017-01-25,22,5195.79,PT30M
10128,Solar generation,Solar,2017-01-26,21,422.0,PT30M
10129,Wind generation,Wind Offshore,2017-01-26,21,2000.783,PT30M
10130,Wind generation,Wind Onshore,2017-01-26,21,4070.323,PT30M
10131,Solar generation,Solar,2017-01-26,22,533.0,PT30M
10132,Wind generation,Wind Offshore,2017-01-26,22,1991.389,PT30M
10133,Wind generation,Wind Onshore,2017-01-26,22,4042.7790000000005,PT30M
10134,Solar generation,Solar,2017-01-26,33,157.0,PT30M
10135,Wind generation,Wind Offshore,2017-01-26,33,1701.5839999999998,PT30M
10136,Wind generation,Wind Onshore,2017-01-26,33,4161.983,PT30M
10137,Solar generation,Solar,2017-01-26,34,0.0,PT30M
10138,Wind generation,Wind Offshore,2017-01-26,34,1742.4189999999999,PT30M
10139,Wind generation,Wind Onshore,2017-01-26,34,4063.982,PT30M
10140,Solar generation,Solar,2017-01-27,16,2.0,PT30M
10141,Wind generation,Wind Offshore,2017-01-27,16,1975.445,PT30M
10142,Wind generation,Wind Onshore,2017-01-27,16,3442.7309999999998,PT30M
10143,Solar generation,Solar,2017-01-27,17,111.0,PT30M
10144,Wind generation,Wind Offshore,2017-01-27,17,1745.114,PT30M
10145,Wind generation,Wind Onshore,2017-01-27,17,3448.43,PT30M
10146,Solar generation,Solar,2017-01-27,29,2133.0,PT30M
10147,Wind generation,Wind Offshore,2017-01-27,29,1957.192,PT30M
10148,Wind generation,Wind Onshore,2017-01-27,29,3456.17,PT30M
10149,Solar generation,Solar,2017-01-28,31,1220.0,PT30M
10150,Wind generation,Wind Offshore,2017-01-28,31,1952.566,PT30M
10151,Wind generation,Wind Onshore,2017-01-28,31,1530.795,PT30M
10152,Solar generation,Solar,2017-01-28,32,796.0,PT30M
10153,Wind generation,Wind Offshore,2017-01-28,32,2337.989,PT30M
10154,Wind generation,Wind Onshore,2017-01-28,32,1625.829,PT30M
10155,Solar generation,Solar,2017-01-28,44,0.0,PT30M
10156,Wind generation,Wind Offshore,2017-01-28,44,1398.142,PT30M
10157,Wind generation,Wind Onshore,2017-01-28,44,2187.195,PT30M
10158,Solar generation,Solar,2017-01-29,13,0.0,PT30M
10159,Wind generation,Wind Offshore,2017-01-29,13,1549.154,PT30M
10160,Wind generation,Wind Onshore,2017-01-29,13,1501.935,PT30M
10161,Solar generation,Solar,2017-01-29,14,0.0,PT30M
10162,Wind generation,Wind Offshore,2017-01-29,14,1459.861,PT30M
10163,Wind generation,Wind Onshore,2017-01-29,14,1467.287,PT30M
10164,Solar generation,Solar,2017-01-29,26,1280.0,PT30M
10165,Wind generation,Wind Offshore,2017-01-29,26,1067.663,PT30M
10166,Wind generation,Wind Onshore,2017-01-29,26,1234.231,PT30M
10167,Solar generation,Solar,2017-01-29,27,1010.0,PT30M
10168,Wind generation,Wind Offshore,2017-01-29,27,1212.473,PT30M
10169,Wind generation,Wind Onshore,2017-01-29,27,1190.639,PT30M
10170,Solar generation,Solar,2017-01-29,28,848.0,PT30M
10171,Wind generation,Wind Offshore,2017-01-29,28,1233.2930000000001,PT30M
10172,Wind generation,Wind Onshore,2017-01-29,28,1158.63,PT30M
10173,Solar generation,Solar,2017-01-29,29,659.0,PT30M
10174,Wind generation,Wind Offshore,2017-01-29,29,1215.874,PT30M
10175,Wind generation,Wind Onshore,2017-01-29,29,1033.0539999999999,PT30M
10176,Solar generation,Solar,2017-01-29,30,486.0,PT30M
10177,Wind generation,Wind Offshore,2017-01-29,30,1331.957,PT30M
10178,Wind generation,Wind Onshore,2017-01-29,30,996.929,PT30M
10179,Solar generation,Solar,2017-01-29,42,0.0,PT30M
10180,Wind generation,Wind Offshore,2017-01-29,42,1898.244,PT30M
10181,Wind generation,Wind Onshore,2017-01-29,42,963.26,PT30M
10182,Solar generation,Solar,2017-01-30,11,0.0,PT30M
10183,Wind generation,Wind Offshore,2017-01-30,11,783.8610000000001,PT30M
10184,Wind generation,Wind Onshore,2017-01-30,11,1004.454,PT30M
10185,Solar generation,Solar,2017-01-30,31,219.0,PT30M
10186,Wind generation,Wind Offshore,2017-01-30,31,918.314,PT30M
10187,Wind generation,Wind Onshore,2017-01-30,31,3914.262,PT30M
10188,Solar generation,Solar,2017-01-30,32,126.0,PT30M
10189,Wind generation,Wind Offshore,2017-01-30,32,1053.694,PT30M
10190,Wind generation,Wind Onshore,2017-01-30,32,4078.903,PT30M
10191,Solar generation,Solar,2017-01-30,43,0.0,PT30M
10192,Wind generation,Wind Offshore,2017-01-30,43,1508.2579999999998,PT30M
10193,Wind generation,Wind Onshore,2017-01-30,43,4498.861,PT30M
10194,Solar generation,Solar,2017-01-30,44,0.0,PT30M
