,Business Type,Power System Resource  Type,Settlement Date,Settlement Period,Quantity,Resolution
20037,Solar generation,Solar,2016-03-02,26,2437.0,PT30M
20038,Wind generation,Wind Offshore,2016-03-02,26,3628.235,PT30M
20039,Wind generation,Wind Onshore,2016-03-02,26,4329.624,PT30M
20040,Solar generation,Solar,2016-03-02,27,2546.0,PT30M
20041,Wind generation,Wind Offshore,2016-03-02,27,3610.5440000000003,PT30M
20042,Wind generation,Wind Onshore,2016-03-02,27,4685.327,PT30M
20043,Solar generation,Solar,2016-03-02,44,0.0,PT30M
20044,Wind generation,Wind Offshore,2016-03-02,44,3472.551,PT30M
20045,Wind generation,Wind Onshore,2016-03-02,44,5299.479,PT30M
20046,Solar generation,Solar,2016-03-02,45,0.0,PT30M
20047,Wind generation,Wind Offshore,2016-03-02,45,3620.6409999999996,PT30M
20048,Wind generation,Wind Onshore,2016-03-02,45,5205.589,PT30M
20049,Solar generation,Solar,2016-03-03,6,0.0,PT30M
20050,Wind generation,Wind Offshore,2016-03-03,6,3362.3940000000002,PT30M
20051,Wind generation,Wind Onshore,2016-03-03,6,4096.165,PT30M
20052,Solar generation,Solar,2016-03-03,7,0.0,PT30M
20053,Wind generation,Wind Offshore,2016-03-03,7,3350.6540000000005,PT30M
20054,Wind generation,Wind Onshore,2016-03-03,7,3960.7470000000003,PT30M
20055,Solar generation,Solar,2016-03-03,8,0.0,PT30M
20056,Wind generation,Wind Offshore,2016-03-03,8,3350.6540000000005,PT30M
20057,Wind generation,Wind Onshore,2016-03-03,8,3960.7470000000003,PT30M
20058,Solar generation,Solar,2016-03-03,9,0.0,PT30M
20059,Wind generation,Wind Offshore,2016-03-03,9,3269.7309999999998,PT30M
20060,Wind generation,Wind Onshore,2016-03-03,9,3728.1609999999996,PT30M
20061,Solar generation,Solar,2016-03-03,10,0.0,PT30M
20062,Wind generation,Wind Offshore,2016-03-03,10,3269.7309999999998,PT30M
20063,Wind generation,Wind Onshore,2016-03-03,10,3728.1609999999996,PT30M
20064,Solar generation,Solar,2016-03-03,11,0.0,PT30M
20065,Wind generation,Wind Offshore,2016-03-03,11,3078.217,PT30M
20066,Wind generation,Wind Onshore,2016-03-03,11,3440.2990000000004,PT30M
20067,Solar generation,Solar,2016-03-03,12,0.0,PT30M
20068,Wind generation,Wind Offshore,2016-03-03,12,3078.217,PT30M
20069,Wind generation,Wind Onshore,2016-03-03,12,3440.2990000000004,PT30M
20070,Solar generation,Solar,2016-03-03,13,28.0,PT30M
20071,Wind generation,Wind Offshore,2016-03-03,13,2813.6009999999997,PT30M
20072,Wind generation,Wind Onshore,2016-03-03,13,3147.344,PT30M
20073,Solar generation,Solar,2016-03-03,14,56.0,PT30M
20074,Wind generation,Wind Offshore,2016-03-03,14,2813.6009999999997,PT30M
20075,Wind generation,Wind Onshore,2016-03-03,14,3147.344,PT30M
20076,Solar generation,Solar,2016-03-03,17,907.0,PT30M
20077,Wind generation,Wind Offshore,2016-03-03,17,2187.403,PT30M
20078,Wind generation,Wind Onshore,2016-03-03,17,2428.5879999999997,PT30M
20079,Solar generation,Solar,2016-03-03,18,1289.0,PT30M
20080,Wind generation,Wind Offshore,2016-03-03,18,2187.403,PT30M
20081,Wind generation,Wind Onshore,2016-03-03,18,2428.5879999999997,PT30M
20082,Solar generation,Solar,2016-03-03,19,1623.0,PT30M
20083,Wind generation,Wind Offshore,2016-03-03,19,1833.141,PT30M
20084,Wind generation,Wind Onshore,2016-03-03,19,2079.57,PT30M
20085,Solar generation,Solar,2016-03-03,22,2526.0,PT30M
20086,Wind generation,Wind Offshore,2016-03-03,22,1377.749,PT30M
20087,Wind generation,Wind Onshore,2016-03-03,22,1689.0379999999998,PT30M
20088,Solar generation,Solar,2016-03-03,23,2725.0,PT30M
20089,Wind generation,Wind Offshore,2016-03-03,23,1009.215,PT30M
20090,Wind generation,Wind Onshore,2016-03-03,23,1405.675,PT30M
20091,Solar generation,Solar,2016-03-03,24,2924.0,PT30M
20092,Wind generation,Wind Offshore,2016-03-03,24,1009.215,PT30M
20093,Wind generation,Wind Onshore,2016-03-03,24,1405.675,PT30M
20094,Solar generation,Solar,2016-03-03,27,2925.0,PT30M
20095,Wind generation,Wind Offshore,2016-03-03,27,485.51599999999996,PT30M
20096,Wind generation,Wind Onshore,2016-03-03,27,989.425,PT30M
20097,Solar generation,Solar,2016-03-03,28,2817.0,PT30M
20098,Wind generation,Wind Offshore,2016-03-03,28,485.51599999999996,PT30M
20099,Wind generation,Wind Onshore,2016-03-03,28,989.425,PT30M
20100,Solar generation,Solar,2016-03-03,29,2600.0,PT30M
20101,Wind generation,Wind Offshore,2016-03-03,29,362.57099999999997,PT30M
20102,Wind generation,Wind Onshore,2016-03-03,29,881.227,PT30M
20103,Solar generation,Solar,2016-03-03,32,1800.0,PT30M
20104,Wind generation,Wind Offshore,2016-03-03,32,284.055,PT30M
20105,Wind generation,Wind Onshore,2016-03-03,32,799.309,PT30M
20106,Solar generation,Solar,2016-03-03,33,1432.0,PT30M
20107,Wind generation,Wind Offshore,2016-03-03,33,310.277,PT30M
20108,Wind generation,Wind Onshore,2016-03-03,33,843.029,PT30M
20109,Solar generation,Solar,2016-03-03,34,1063.0,PT30M
20110,Wind generation,Wind Offshore,2016-03-03,34,310.277,PT30M
20111,Wind generation,Wind Onshore,2016-03-03,34,843.029,PT30M
20112,Solar generation,Solar,2016-03-03,35,697.0,PT30M
20113,Wind generation,Wind Offshore,2016-03-03,35,344.199,PT30M
20114,Wind generation,Wind Onshore,2016-03-03,35,911.419,PT30M
20115,Solar generation,Solar,2016-03-03,36,330.0,PT30M
20116,Wind generation,Wind Offshore,2016-03-03,36,344.199,PT30M
20117,Wind generation,Wind Onshore,2016-03-03,36,911.419,PT30M
20118,Solar generation,Solar,2016-03-03,37,166.0,PT30M
20119,Wind generation,Wind Offshore,2016-03-03,37,399.644,PT30M
20120,Wind generation,Wind Onshore,2016-03-03,37,998.674,PT30M
20121,Solar generation,Solar,2016-03-03,40,0.0,PT30M
20122,Wind generation,Wind Offshore,2016-03-03,40,622.9490000000001,PT30M
20123,Wind generation,Wind Onshore,2016-03-03,40,1172.736,PT30M
20124,Solar generation,Solar,2016-03-03,41,0.0,PT30M
20125,Wind generation,Wind Offshore,2016-03-03,41,998.12,PT30M
20126,Wind generation,Wind Onshore,2016-03-03,41,1387.3,PT30M
20127,Solar generation,Solar,2016-03-03,42,0.0,PT30M
20128,Wind generation,Wind Offshore,2016-03-03,42,998.12,PT30M
20129,Wind generation,Wind Onshore,2016-03-03,42,1387.3,PT30M
20130,Solar generation,Solar,2016-03-03,43,0.0,PT30M
20131,Wind generation,Wind Offshore,2016-03-03,43,1490.789,PT30M
20132,Wind generation,Wind Onshore,2016-03-03,43,1626.5220000000002,PT30M
20133,Solar generation,Solar,2016-03-03,44,0.0,PT30M
20134,Wind generation,Wind Offshore,2016-03-03,44,1490.789,PT30M
20135,Wind generation,Wind Onshore,2016-03-03,44,1626.5220000000002,PT30M
20136,Solar generation,Solar,2016-03-03,45,0.0,PT30M
20137,Wind generation,Wind Offshore,2016-03-03,45,1978.129,PT30M
20138,Wind generation,Wind Onshore,2016-03-03,45,1896.227,PT30M
20139,Solar generation,Solar,2016-03-03,46,0.0,PT30M
20140,Wind generation,Wind Offshore,2016-03-03,46,1978.129,PT30M
20141,Wind generation,Wind Onshore,2016-03-03,46,1896.227,PT30M
20142,Solar generation,Solar,2016-03-03,47,0.0,PT30M
20143,Wind generation,Wind Offshore,2016-03-03,47,2456.17,PT30M
20144,Wind generation,Wind Onshore,2016-03-03,47,2198.803,PT30M
20145,Solar generation,Solar,2016-03-03,48,0.0,PT30M
20146,Wind generation,Wind Offshore,2016-03-03,48,2456.17,PT30M
20147,Wind generation,Wind Onshore,2016-03-03,48,2198.803,PT30M
20148,Solar generation,Solar,2016-03-04,9,0.0,PT30M
20149,Wind generation,Wind Offshore,2016-03-04,9,3363.4440000000004,PT30M
20150,Wind generation,Wind Onshore,2016-03-04,9,3102.224,PT30M
20151,Solar generation,Solar,2016-03-04,10,0.0,PT30M
20152,Wind generation,Wind Offshore,2016-03-04,10,3363.4440000000004,PT30M
20153,Wind generation,Wind Onshore,2016-03-04,10,3102.224,PT30M
20154,Solar generation,Solar,2016-03-04,17,1102.0,PT30M
20155,Wind generation,Wind Offshore,2016-03-04,17,2574.136,PT30M
20156,Wind generation,Wind Onshore,2016-03-04,17,3231.94,PT30M
20157,Solar generation,Solar,2016-03-04,18,1563.0,PT30M
20158,Wind generation,Wind Offshore,2016-03-04,18,2574.136,PT30M
20159,Wind generation,Wind Onshore,2016-03-04,18,3231.94,PT30M
20160,Solar generation,Solar,2016-03-04,19,1954.0,PT30M
20161,Wind generation,Wind Offshore,2016-03-04,19,2429.337,PT30M
20162,Wind generation,Wind Onshore,2016-03-04,19,3241.349,PT30M
20163,Solar generation,Solar,2016-03-04,20,2345.0,PT30M
20164,Wind generation,Wind Offshore,2016-03-04,20,2429.337,PT30M
20165,Wind generation,Wind Onshore,2016-03-04,20,3241.349,PT30M
20166,Solar generation,Solar,2016-03-04,21,2668.0,PT30M
20167,Wind generation,Wind Offshore,2016-03-04,21,2285.865,PT30M
20168,Wind generation,Wind Onshore,2016-03-04,21,3370.76,PT30M
20169,Solar generation,Solar,2016-03-04,27,3315.0,PT30M
20170,Wind generation,Wind Offshore,2016-03-04,27,1840.3110000000001,PT30M
20171,Wind generation,Wind Onshore,2016-03-04,27,3692.488,PT30M
20172,Solar generation,Solar,2016-03-04,28,3146.0,PT30M
20173,Wind generation,Wind Offshore,2016-03-04,28,1840.3110000000001,PT30M
20174,Wind generation,Wind Onshore,2016-03-04,28,3692.488,PT30M
20175,Solar generation,Solar,2016-03-04,38,4.0,PT30M
20176,Wind generation,Wind Offshore,2016-03-04,38,1536.0,PT30M
20177,Wind generation,Wind Onshore,2016-03-04,38,3451.558,PT30M
20178,Solar generation,Solar,2016-03-04,39,2.0,PT30M
20179,Wind generation,Wind Offshore,2016-03-04,39,1487.2820000000002,PT30M
20180,Wind generation,Wind Onshore,2016-03-04,39,3585.508,PT30M
20181,Solar generation,Solar,2016-03-05,1,0.0,PT30M
20182,Wind generation,Wind Offshore,2016-03-05,1,1034.161,PT30M
20183,Wind generation,Wind Onshore,2016-03-05,1,3189.1820000000002,PT30M
20184,Solar generation,Solar,2016-03-05,2,0.0,PT30M
20185,Wind generation,Wind Offshore,2016-03-05,2,1034.161,PT30M
20186,Wind generation,Wind Onshore,2016-03-05,2,3189.1820000000002,PT30M
20187,Solar generation,Solar,2016-03-05,11,0.0,PT30M
20188,Wind generation,Wind Offshore,2016-03-05,11,1465.1670000000001,PT30M
20189,Wind generation,Wind Onshore,2016-03-05,11,3136.08,PT30M
20190,Solar generation,Solar,2016-03-05,12,0.0,PT30M
20191,Wind generation,Wind Offshore,2016-03-05,12,1465.1670000000001,PT30M
20192,Wind generation,Wind Onshore,2016-03-05,12,3136.08,PT30M
20193,Solar generation,Solar,2016-03-05,22,2559.0,PT30M
20194,Wind generation,Wind Offshore,2016-03-05,22,1669.7579999999998,PT30M
20195,Wind generation,Wind Onshore,2016-03-05,22,3340.336,PT30M
20196,Solar generation,Solar,2016-03-05,23,2814.0,PT30M
20197,Wind generation,Wind Offshore,2016-03-05,23,1698.944,PT30M
20198,Wind generation,Wind Onshore,2016-03-05,23,3408.577,PT30M
20199,Solar generation,Solar,2016-03-05,34,1172.0,PT30M
20200,Wind generation,Wind Offshore,2016-03-05,34,2161.224,PT30M
20201,Wind generation,Wind Onshore,2016-03-05,34,3090.9970000000003,PT30M
20202,Solar generation,Solar,2016-03-06,1,0.0,PT30M
20203,Wind generation,Wind Offshore,2016-03-06,1,2810.268,PT30M
20204,Wind generation,Wind Onshore,2016-03-06,1,1765.525,PT30M
20205,Solar generation,Solar,2016-03-06,2,0.0,PT30M
20206,Wind generation,Wind Offshore,2016-03-06,2,2810.268,PT30M
20207,Wind generation,Wind Onshore,2016-03-06,2,1765.525,PT30M
20208,Solar generation,Solar,2016-03-06,3,0.0,PT30M
20209,Wind generation,Wind Offshore,2016-03-06,3,2714.6859999999997,PT30M
20210,Wind generation,Wind Onshore,2016-03-06,3,1637.6670000000001,PT30M
20211,Solar generation,Solar,2016-03-06,5,0.0,PT30M
20212,Wind generation,Wind Offshore,2016-03-06,5,2629.435,PT30M
20213,Wind generation,Wind Onshore,2016-03-06,5,1506.838,PT30M
20214,Solar generation,Solar,2016-03-06,6,0.0,PT30M
20215,Wind generation,Wind Offshore,2016-03-06,6,2629.435,PT30M
20216,Wind generation,Wind Onshore,2016-03-06,6,1506.838,PT30M
20217,Solar generation,Solar,2016-03-06,7,0.0,PT30M
20218,Wind generation,Wind Offshore,2016-03-06,7,2540.2929999999997,PT30M
20219,Wind generation,Wind Onshore,2016-03-06,7,1375.5610000000001,PT30M
20220,Solar generation,Solar,2016-03-06,9,0.0,PT30M
20221,Wind generation,Wind Offshore,2016-03-06,9,2447.069,PT30M
20222,Wind generation,Wind Onshore,2016-03-06,9,1294.5339999999999,PT30M
20223,Solar generation,Solar,2016-03-06,30,2201.0,PT30M
20224,Wind generation,Wind Offshore,2016-03-06,30,1116.386,PT30M
20225,Wind generation,Wind Onshore,2016-03-06,30,925.8510000000001,PT30M
20226,Solar generation,Solar,2016-03-07,14,166.0,PT30M
20227,Wind generation,Wind Offshore,2016-03-07,14,2302.4829999999997,PT30M
20228,Wind generation,Wind Onshore,2016-03-07,14,1494.464,PT30M
20229,Solar generation,Solar,2016-03-08,18,1001.0,PT30M
20230,Wind generation,Wind Offshore,2016-03-08,18,863.06,PT30M
20231,Wind generation,Wind Onshore,2016-03-08,18,2848.9040000000005,PT30M
20232,Solar generation,Solar,2016-03-09,17,359.0,PT30M
20233,Wind generation,Wind Offshore,2016-03-09,17,3195.952,PT30M
20234,Wind generation,Wind Onshore,2016-03-09,17,2356.272,PT30M
20235,Solar generation,Solar,2016-03-09,34,881.0,PT30M
20236,Wind generation,Wind Offshore,2016-03-09,34,2329.617,PT30M
20237,Wind generation,Wind Onshore,2016-03-09,34,2590.286,PT30M
20238,Solar generation,Solar,2016-03-10,3,0.0,PT30M
20239,Wind generation,Wind Offshore,2016-03-10,3,306.862,PT30M
20240,Wind generation,Wind Onshore,2016-03-10,3,1054.782,PT30M
20241,Solar generation,Solar,2016-03-10,25,3371.0,PT30M
20242,Wind generation,Wind Offshore,2016-03-10,25,186.637,PT30M
20243,Wind generation,Wind Onshore,2016-03-10,25,552.581,PT30M
20244,Solar generation,Solar,2016-03-10,47,0.0,PT30M
20245,Wind generation,Wind Offshore,2016-03-10,47,203.513,PT30M
20246,Wind generation,Wind Onshore,2016-03-10,47,993.1610000000001,PT30M
20247,Solar generation,Solar,2016-03-11,18,1727.0,PT30M
20248,Wind generation,Wind Offshore,2016-03-11,18,217.28,PT30M
20249,Wind generation,Wind Onshore,2016-03-11,18,1226.0330000000001,PT30M
20250,Solar generation,Solar,2016-03-11,40,0.0,PT30M
20251,Wind generation,Wind Offshore,2016-03-11,40,407.7,PT30M
20252,Wind generation,Wind Onshore,2016-03-11,40,2088.133,PT30M
20253,Solar generation,Solar,2016-03-12,11,0.0,PT30M
20254,Wind generation,Wind Offshore,2016-03-12,11,544.3290000000001,PT30M
20255,Wind generation,Wind Onshore,2016-03-12,11,2692.611,PT30M
20256,Solar generation,Solar,2016-03-13,11,0.0,PT30M
20257,Wind generation,Wind Offshore,2016-03-13,11,314.986,PT30M
20258,Wind generation,Wind Onshore,2016-03-13,11,1040.299,PT30M
20259,Solar generation,Solar,2016-03-13,27,4396.0,PT30M
20260,Wind generation,Wind Offshore,2016-03-13,27,401.176,PT30M
20261,Wind generation,Wind Onshore,2016-03-13,27,876.89,PT30M
20262,Solar generation,Solar,2016-03-15,20,2531.0,PT30M
20263,Wind generation,Wind Offshore,2016-03-15,20,599.139,PT30M
20264,Wind generation,Wind Onshore,2016-03-15,20,999.206,PT30M
20265,Solar generation,Solar,2016-03-15,39,34.0,PT30M
20266,Wind generation,Wind Offshore,2016-03-15,39,1746.015,PT30M
20267,Wind generation,Wind Onshore,2016-03-15,39,1275.213,PT30M
20268,Solar generation,Solar,2016-03-16,6,0.0,PT30M
20269,Wind generation,Wind Offshore,2016-03-16,6,1404.244,PT30M
20270,Wind generation,Wind Onshore,2016-03-16,6,1268.017,PT30M
20271,Solar generation,Solar,2016-03-16,26,4416.0,PT30M
20272,Wind generation,Wind Offshore,2016-03-16,26,1538.839,PT30M
20273,Wind generation,Wind Onshore,2016-03-16,26,1188.731,PT30M
20274,Solar generation,Solar,2016-03-16,46,0.0,PT30M
20275,Wind generation,Wind Offshore,2016-03-16,46,1591.1470000000002,PT30M
20276,Wind generation,Wind Onshore,2016-03-16,46,1039.771,PT30M
20277,Solar generation,Solar,2016-03-17,42,0.0,PT30M
20278,Wind generation,Wind Offshore,2016-03-17,42,605.979,PT30M
20279,Wind generation,Wind Onshore,2016-03-17,42,443.80300000000005,PT30M
20280,Solar generation,Solar,2016-03-18,12,0.0,PT30M
20281,Wind generation,Wind Offshore,2016-03-18,12,476.08,PT30M
20282,Wind generation,Wind Onshore,2016-03-18,12,509.275,PT30M
20283,Solar generation,Solar,2016-03-19,39,38.0,PT30M
20284,Wind generation,Wind Offshore,2016-03-19,39,1176.54,PT30M
20285,Wind generation,Wind Onshore,2016-03-19,39,998.664,PT30M
20286,Solar generation,Solar,2016-03-20,9,0.0,PT30M
20287,Wind generation,Wind Offshore,2016-03-20,9,852.7339999999999,PT30M
20288,Wind generation,Wind Onshore,2016-03-20,9,1196.4289999999999,PT30M
20289,Solar generation,Solar,2016-03-20,31,2067.0,PT30M
20290,Wind generation,Wind Offshore,2016-03-20,31,700.9110000000001,PT30M
20291,Wind generation,Wind Onshore,2016-03-20,31,1288.417,PT30M
20292,Solar generation,Solar,2016-03-21,2,0.0,PT30M
20293,Wind generation,Wind Offshore,2016-03-21,2,327.418,PT30M
20294,Wind generation,Wind Onshore,2016-03-21,2,1479.981,PT30M
20295,Solar generation,Solar,2016-03-21,22,2818.0,PT30M
20296,Wind generation,Wind Offshore,2016-03-21,22,528.256,PT30M
20297,Wind generation,Wind Onshore,2016-03-21,22,1986.89,PT30M
20298,Solar generation,Solar,2016-03-21,42,0.0,PT30M
20299,Wind generation,Wind Offshore,2016-03-21,42,221.8,PT30M
20300,Wind generation,Wind Onshore,2016-03-21,42,1402.308,PT30M
20301,Solar generation,Solar,2016-03-22,10,0.0,PT30M
20302,Wind generation,Wind Offshore,2016-03-22,10,445.751,PT30M
20303,Wind generation,Wind Onshore,2016-03-22,10,1376.145,PT30M
20304,Solar generation,Solar,2016-03-22,28,2849.0,PT30M
20305,Wind generation,Wind Offshore,2016-03-22,28,154.106,PT30M
20306,Wind generation,Wind Onshore,2016-03-22,28,583.243,PT30M
20307,Solar generation,Solar,2016-03-23,21,2531.0,PT30M
20308,Wind generation,Wind Offshore,2016-03-23,21,249.55200000000002,PT30M
20309,Wind generation,Wind Onshore,2016-03-23,21,690.14,PT30M
20310,Solar generation,Solar,2016-03-23,22,2793.0,PT30M
20311,Wind generation,Wind Offshore,2016-03-23,22,249.55200000000002,PT30M
20312,Wind generation,Wind Onshore,2016-03-23,22,690.14,PT30M
20313,Solar generation,Solar,2016-03-23,33,1624.0,PT30M
20314,Wind generation,Wind Offshore,2016-03-23,33,330.92699999999996,PT30M
20315,Wind generation,Wind Onshore,2016-03-23,33,1642.141,PT30M
20316,Solar generation,Solar,2016-03-24,2,0.0,PT30M
20317,Wind generation,Wind Offshore,2016-03-24,2,573.52,PT30M
20318,Wind generation,Wind Onshore,2016-03-24,2,1818.099,PT30M
20319,Solar generation,Solar,2016-03-24,21,1561.0,PT30M
20320,Wind generation,Wind Offshore,2016-03-24,21,1353.683,PT30M
20321,Wind generation,Wind Onshore,2016-03-24,21,4019.462,PT30M
20322,Solar generation,Solar,2016-03-24,42,0.0,PT30M
20323,Wind generation,Wind Offshore,2016-03-24,42,2320.154,PT30M
20324,Wind generation,Wind Onshore,2016-03-24,42,2683.87,PT30M
20325,Solar generation,Solar,2016-03-25,12,1.0,PT30M
20326,Wind generation,Wind Offshore,2016-03-25,12,1555.943,PT30M
20327,Wind generation,Wind Onshore,2016-03-25,12,2127.853,PT30M
20328,Solar generation,Solar,2016-03-25,32,2616.0,PT30M
20329,Wind generation,Wind Offshore,2016-03-25,32,743.765,PT30M
20330,Wind generation,Wind Onshore,2016-03-25,32,4541.557,PT30M
20331,Solar generation,Solar,2016-03-26,2,0.0,PT30M
20332,Wind generation,Wind Offshore,2016-03-26,2,2830.961,PT30M
20333,Wind generation,Wind Onshore,2016-03-26,2,5131.959,PT30M
20334,Solar generation,Solar,2016-03-26,24,1339.0,PT30M
20335,Wind generation,Wind Offshore,2016-03-26,24,3725.583,PT30M
20336,Wind generation,Wind Onshore,2016-03-26,24,4911.495,PT30M
20337,Solar generation,Solar,2016-03-26,45,0.0,PT30M
20338,Wind generation,Wind Offshore,2016-03-26,45,3705.505,PT30M
20339,Wind generation,Wind Onshore,2016-03-26,45,4869.657,PT30M
20340,Solar generation,Solar,2016-03-27,17,1614.0,PT30M
20341,Wind generation,Wind Offshore,2016-03-27,17,3542.198,PT30M
20342,Wind generation,Wind Onshore,2016-03-27,17,5000.338,PT30M
20343,Solar generation,Solar,2016-03-28,10,0.0,PT30M
20344,Wind generation,Wind Offshore,2016-03-28,10,2472.261,PT30M
20345,Wind generation,Wind Onshore,2016-03-28,10,1619.6229999999998,PT30M
20346,Solar generation,Solar,2016-03-28,30,3056.0,PT30M
20347,Wind generation,Wind Offshore,2016-03-28,30,3408.387,PT30M
20348,Wind generation,Wind Onshore,2016-03-28,30,2494.988,PT30M
20349,Solar generation,Solar,2016-03-28,47,0.0,PT30M
20350,Wind generation,Wind Offshore,2016-03-28,47,2630.094,PT30M
20351,Wind generation,Wind Onshore,2016-03-28,47,2150.124,PT30M
20352,Solar generation,Solar,2016-03-29,16,685.0,PT30M
20353,Wind generation,Wind Offshore,2016-03-29,16,2455.701,PT30M
20354,Wind generation,Wind Onshore,2016-03-29,16,1791.2910000000002,PT30M
20355,Solar generation,Solar,2016-03-29,17,685.0,PT30M
20356,Wind generation,Wind Offshore,2016-03-29,17,2510.014,PT30M
20357,Wind generation,Wind Onshore,2016-03-29,17,1751.764,PT30M
20358,Solar generation,Solar,2016-03-29,27,4529.0,PT30M
20359,Wind generation,Wind Offshore,2016-03-29,27,2324.147,PT30M
20360,Wind generation,Wind Onshore,2016-03-29,27,1942.1760000000002,PT30M
