,RecordType,SettlementDate,SettlementPeriod,Zone,TimePublished,Quantity
29,DANF,20190601,30,N,20190601131500,21569
30,DANF,20190601,31,N,20190601134500,21500
31,DANF,20190601,32,N,20190601141600,21778
32,DANF,20190601,33,N,20190601144500,22394
33,DANF,20190601,34,N,20190601151500,23299
34,DANF,20190601,35,N,20190601154500,24379
35,DANF,20190601,36,N,20190601161500,25124
36,DANF,20190601,37,N,20190601164500,25697
37,DANF,20190601,38,N,20190601171500,26116
38,DANF,20190601,39,N,20190601174500,26600
39,DANF,20190601,40,N,20190601181500,26730
40,DANF,20190601,41,N,20190601184500,26243
41,DANF,20190601,42,N,20190601191500,26100
42,DANF,20190601,43,N,20190601194500,26284
43,DANF,20190601,44,N,20190601201500,26700
44,DANF,20190601,45,N,20190601204500,26408
45,DANF,20190601,46,N,20190601211500,25340
46,DANF,20190601,47,N,20190601214500,23784
47,DANF,20190601,48,N,20190601221500,22200
0,DANF,20190602,1,N,20190601224500,20900
1,DANF,20190602,2,N,20190601231500,20095
2,DANF,20190602,3,N,20190601234500,19500
3,DANF,20190602,4,N,20190602001500,19300
4,DANF,20190602,5,N,20190602004500,18763
5,DANF,20190602,6,N,20190602011500,18360
6,DANF,20190602,7,N,20190602014500,17996
7,DANF,20190602,8,N,20190602021500,17816
8,DANF,20190602,9,N,20190602024500,17524
9,DANF,20190602,10,N,20190602031500,17104
10,DANF,20190602,11,N,20190602034500,16731
11,DANF,20190602,12,N,20190602041500,16600
12,DANF,20190602,13,N,20190602044500,16815
13,DANF,20190602,14,N,20190602051500,17080
14,DANF,20190602,15,N,20190602054500,17770
15,DANF,20190602,16,N,20190602061500,18452
16,DANF,20190602,17,N,20190602064500,19851
17,DANF,20190602,18,N,20190602071500,20500
18,DANF,20190602,19,N,20190602071500,21350
19,DANF,20190602,20,N,20190602081500,21925
20,DANF,20190602,21,N,20190602084500,22400
21,DANF,20190602,22,N,20190602091500,22556
22,DANF,20190602,23,N,20190602094500,22663
23,DANF,20190602,24,N,20190602101500,22852
24,DANF,20190602,25,N,20190602104500,23269
25,DANF,20190602,26,N,20190602111500,23400
26,DANF,20190602,27,N,20190602114500,23612
27,DANF,20190602,28,N,20190602121500,23432
28,DANF,20190602,29,N,20190602124500,23145
29,DANF,20190602,30,N,20190602131500,22864
30,DANF,20190602,31,N,20190602134500,22747
31,DANF,20190602,32,N,20190602141500,22700
32,DANF,20190602,33,N,20190602144500,23250
33,DANF,20190602,34,N,20190602151500,24108
34,DANF,20190602,35,N,20190602154500,24769
35,DANF,20190602,36,N,20190602161500,25144
36,DANF,20190602,37,N,20190602164500,25473
37,DANF,20190602,38,N,20190602171500,25641
38,DANF,20190602,39,N,20190602174500,26000
39,DANF,20190602,40,N,20190602181500,25949
40,DANF,20190602,41,N,20190602184500,25953
41,DANF,20190602,42,N,20190602191500,25700
42,DANF,20190602,43,N,20190602194500,25000
43,DANF,20190602,44,N,20190602201500,24751
44,DANF,20190602,45,N,20190602204500,23998
45,DANF,20190602,46,N,20190602211500,22690
46,DANF,20190602,47,N,20190602214500,21007
47,DANF,20190602,48,N,20190602221500,19500
0,DANF,20190603,1,N,20190602224500,18500
1,DANF,20190603,2,N,20190602231500,18013
2,DANF,20190603,3,N,20190602234500,17800
3,DANF,20190603,4,N,20190603001500,17700
4,DANF,20190603,5,N,20190603004500,17529
5,DANF,20190603,6,N,20190603011500,17300
6,DANF,20190603,7,N,20190603014500,17170
7,DANF,20190603,8,N,20190603021500,17040
8,DANF,20190603,9,N,20190603024500,17018
9,DANF,20190603,10,N,20190603031500,16900
10,DANF,20190603,11,N,20190603034500,17375
11,DANF,20190603,12,N,20190603041500,18271
12,DANF,20190603,13,N,20190603044500,20502
13,DANF,20190603,14,N,20190603051500,22562
14,DANF,20190603,15,N,20190603054500,24879
15,DANF,20190603,16,N,20190603061500,26177
16,DANF,20190603,17,N,20190603064500,26800
17,DANF,20190603,18,N,20190603071500,26725
18,DANF,20190603,19,N,20190603071500,26700
19,DANF,20190603,20,N,20190603081500,26304
20,DANF,20190603,21,N,20190603084500,25833
21,DANF,20190603,22,N,20190603091500,25500
22,DANF,20190603,23,N,20190603094500,25438
23,DANF,20190603,24,N,20190603101500,25276
24,DANF,20190603,25,N,20190603104600,25217
25,DANF,20190603,26,N,20190603111500,25555
26,DANF,20190603,27,N,20190603114500,25264
27,DANF,20190603,28,N,20190603121500,24989
28,DANF,20190603,29,N,20190603124500,24900
29,DANF,20190603,30,N,20190603131500,24955
30,DANF,20190603,31,N,20190603134500,25151
31,DANF,20190603,32,N,20190603141500,25690
32,DANF,20190603,33,N,20190603144500,26734
33,DANF,20190603,34,N,20190603151500,27649
34,DANF,20190603,35,N,20190603154600,28506
35,DANF,20190603,36,N,20190603161500,28966
36,DANF,20190603,37,N,20190603164500,29288
37,DANF,20190603,38,N,20190603171500,29543
38,DANF,20190603,39,N,20190603174500,29651
39,DANF,20190603,40,N,20190603181500,29800
40,DANF,20190603,41,N,20190603184500,29762
41,DANF,20190603,42,N,20190603191500,29600
42,DANF,20190603,43,N,20190603194500,29300
43,DANF,20190603,44,N,20190603201500,28756
44,DANF,20190603,45,N,20190603204500,28023
45,DANF,20190603,46,N,20190603211500,26433
46,DANF,20190603,47,N,20190603214500,24546
47,DANF,20190603,48,N,20190603221500,23100
0,DANF,20190604,1,N,20190603224500,21800
1,DANF,20190604,2,N,20190603231500,21213
2,DANF,20190604,3,N,20190603234500,20600
3,DANF,20190604,4,N,20190604001500,20500
4,DANF,20190604,5,N,20190604004500,20857
5,DANF,20190604,6,N,20190604011500,20586
6,DANF,20190604,7,N,20190604014500,20375
7,DANF,20190604,8,N,20190604021500,20418
8,DANF,20190604,9,N,20190604024500,20432
9,DANF,20190604,10,N,20190604031500,20200
10,DANF,20190604,11,N,20190604034500,20618
11,DANF,20190604,12,N,20190604041500,21644
12,DANF,20190604,13,N,20190604044500,23895
13,DANF,20190604,14,N,20190604051500,26374
14,DANF,20190604,15,N,20190604054500,29054
15,DANF,20190604,16,N,20190604061500,30580
16,DANF,20190604,17,N,20190604064500,31573
17,DANF,20190604,18,N,20190604071500,31600
18,DANF,20190604,19,N,20190604071500,31717
19,DANF,20190604,20,N,20190604081500,31744
20,DANF,20190604,21,N,20190604084500,31800
21,DANF,20190604,22,N,20190604091500,32000
22,DANF,20190604,23,N,20190604094500,31878
23,DANF,20190604,24,N,20190604101500,31991
24,DANF,20190604,25,N,20190604104500,31975
25,DANF,20190604,26,N,20190604111500,30918
26,DANF,20190604,27,N,20190604114500,30934
27,DANF,20190604,28,N,20190604121500,30600
28,DANF,20190604,29,N,20190604124500,30692
29,DANF,20190604,30,N,20190604131500,31707
30,DANF,20190604,31,N,20190604134500,31708
31,DANF,20190604,32,N,20190604141500,32201
32,DANF,20190604,33,N,20190604144500,32802
33,DANF,20190604,34,N,20190604151500,33421
34,DANF,20190604,35,N,20190604154600,33886
35,DANF,20190604,36,N,20190604161500,33854
36,DANF,20190604,37,N,20190604164500,34000
37,DANF,20190604,38,N,20190604171500,33731
38,DANF,20190604,39,N,20190604174500,33416
39,DANF,20190604,40,N,20190604181500,33216
40,DANF,20190604,41,N,20190604184500,32772
41,DANF,20190604,42,N,20190604191500,31800
42,DANF,20190604,43,N,20190604194500,30600
43,DANF,20190604,44,N,20190604201500,29716
44,DANF,20190604,45,N,20190604204500,28848
45,DANF,20190604,46,N,20190604211500,27069
46,DANF,20190604,47,N,20190604214500,25007
47,DANF,20190604,48,N,20190604221500,23500
0,DANF,20190605,1,N,20190604224500,22300
1,DANF,20190605,2,N,20190604231500,21523
2,DANF,20190605,3,N,20190604234500,21200
3,DANF,20190605,4,N,20190605001500,20900
4,DANF,20190605,5,N,20190605004500,20632
5,DANF,20190605,6,N,20190605011500,20421
6,DANF,20190605,7,N,20190605014500,20031
7,DANF,20190605,8,N,20190605021500,19933
8,DANF,20190605,9,N,20190605024500,19887
9,DANF,20190605,10,N,20190605031500,19700
10,DANF,20190605,11,N,20190605034500,20150
11,DANF,20190605,12,N,20190605041500,21047
12,DANF,20190605,13,N,20190605044500,23323
13,DANF,20190605,14,N,20190605051500,25626
14,DANF,20190605,15,N,20190605054500,28084
15,DANF,20190605,16,N,20190605061500,29460
16,DANF,20190605,17,N,20190605064500,29700
17,DANF,20190605,18,N,20190605071500,29181
18,DANF,20190605,19,N,20190605071500,29100
19,DANF,20190605,20,N,20190605081500,29062
20,DANF,20190605,21,N,20190605084500,28665
21,DANF,20190605,22,N,20190605091500,28400
22,DANF,20190605,23,N,20190605094500,28328
23,DANF,20190605,24,N,20190605101500,28306
24,DANF,20190605,25,N,20190605104500,28773
25,DANF,20190605,26,N,20190605111500,28534
26,DANF,20190605,27,N,20190605114500,28420
27,DANF,20190605,28,N,20190605121500,28400
28,DANF,20190605,29,N,20190605124500,28473
29,DANF,20190605,30,N,20190605131500,28412
30,DANF,20190605,31,N,20190605134500,28415
31,DANF,20190605,32,N,20190605141500,29017
32,DANF,20190605,33,N,20190605144500,30028
33,DANF,20190605,34,N,20190605151600,30934
34,DANF,20190605,35,N,20190605154500,31801
35,DANF,20190605,36,N,20190605161500,32158
36,DANF,20190605,37,N,20190605164500,32397
37,DANF,20190605,38,N,20190605171500,32583
38,DANF,20190605,39,N,20190605174500,32600
39,DANF,20190605,40,N,20190605181500,32205
40,DANF,20190605,41,N,20190605184500,31833
41,DANF,20190605,42,N,20190605191500,31200
42,DANF,20190605,43,N,20190605194500,30800
43,DANF,20190605,44,N,20190605201500,30244
44,DANF,20190605,45,N,20190605204500,29497
45,DANF,20190605,46,N,20190605211500,27772
46,DANF,20190605,47,N,20190605214500,25952
47,DANF,20190605,48,N,20190605221500,24400
0,DANF,20190606,1,N,20190605224500,23000
1,DANF,20190606,2,N,20190605231500,22632
2,DANF,20190606,3,N,20190605234500,22400
3,DANF,20190606,4,N,20190606001500,21200
4,DANF,20190606,5,N,20190606004500,21004
5,DANF,20190606,6,N,20190606011500,20670
6,DANF,20190606,7,N,20190606014500,20507
7,DANF,20190606,8,N,20190606021500,20425
8,DANF,20190606,9,N,20190606024500,20359
9,DANF,20190606,10,N,20190606031500,20200
10,DANF,20190606,11,N,20190606034500,20684
11,DANF,20190606,12,N,20190606041500,21357
12,DANF,20190606,13,N,20190606044500,23441
13,DANF,20190606,14,N,20190606051500,25760
14,DANF,20190606,15,N,20190606054500,28163
15,DANF,20190606,16,N,20190606061500,29133
16,DANF,20190606,17,N,20190606064500,29600
17,DANF,20190606,18,N,20190606071500,29211
18,DANF,20190606,19,N,20190606071500,29100
19,DANF,20190606,20,N,20190606081500,28773
20,DANF,20190606,21,N,20190606084500,28229
21,DANF,20190606,22,N,20190606091500,28000
22,DANF,20190606,23,N,20190606113000,27653
23,DANF,20190606,24,N,20190606113300,27458
24,DANF,20190606,25,N,20190606113700,27350
25,DANF,20190606,26,N,20190606113700,26953
26,DANF,20190606,27,N,20190606114500,26678
27,DANF,20190606,28,N,20190606121500,26495
28,DANF,20190606,29,N,20190606124500,26402
29,DANF,20190606,30,N,20190606131500,26400
30,DANF,20190606,31,N,20190606134500,26479
31,DANF,20190606,32,N,20190606141500,27118
32,DANF,20190606,33,N,20190606144500,28144
33,DANF,20190606,34,N,20190606151500,29079
34,DANF,20190606,35,N,20190606154500,29982
35,DANF,20190606,36,N,20190606161500,30407
36,DANF,20190606,37,N,20190606164500,30724
37,DANF,20190606,38,N,20190606171500,30991
38,DANF,20190606,39,N,20190606174500,31075
39,DANF,20190606,40,N,20190606181500,31100
40,DANF,20190606,41,N,20190606184500,31030
41,DANF,20190606,42,N,20190606191500,30700
42,DANF,20190606,43,N,20190606194500,30800
43,DANF,20190606,44,N,20190606201500,30044
44,DANF,20190606,45,N,20190606204500,29108
45,DANF,20190606,46,N,20190606211500,27224
46,DANF,20190606,47,N,20190606214500,25270
47,DANF,20190606,48,N,20190606221500,23600
0,DANF,20190607,1,N,20190606224500,22600
1,DANF,20190607,2,N,20190606231500,21329
2,DANF,20190607,3,N,20190606234500,20800
3,DANF,20190607,4,N,20190607001500,20900
4,DANF,20190607,5,N,20190607004500,20870
5,DANF,20190607,6,N,20190607011500,20543
6,DANF,20190607,7,N,20190607014500,20186
7,DANF,20190607,8,N,20190607021500,20069
8,DANF,20190607,9,N,20190607024500,19900
9,DANF,20190607,10,N,20190607031500,19920
10,DANF,20190607,11,N,20190607034500,20356
11,DANF,20190607,12,N,20190607041500,21286
12,DANF,20190607,13,N,20190607044500,23638
13,DANF,20190607,14,N,20190607051500,26239
14,DANF,20190607,15,N,20190607054500,29120
15,DANF,20190607,16,N,20190607061500,30764
16,DANF,20190607,17,N,20190607064500,31600
17,DANF,20190607,18,N,20190607071500,31465
18,DANF,20190607,19,N,20190607071500,31709
19,DANF,20190607,20,N,20190607081500,31900
20,DANF,20190607,21,N,20190607084500,31676
21,DANF,20190607,22,N,20190607091500,31500
22,DANF,20190607,23,N,20190607094500,31221
23,DANF,20190607,24,N,20190607101500,31198
24,DANF,20190607,25,N,20190607104500,31333
25,DANF,20190607,26,N,20190607111500,31389
26,DANF,20190607,27,N,20190607114500,30888
27,DANF,20190607,28,N,20190607121500,30439
28,DANF,20190607,29,N,20190607124500,30188
29,DANF,20190607,30,N,20190607131500,29919
30,DANF,20190607,31,N,20190607134500,29800
31,DANF,20190607,32,N,20190607141500,30095
32,DANF,20190607,33,N,20190607144500,30665
33,DANF,20190607,34,N,20190607151500,31057
34,DANF,20190607,35,N,20190607154500,31400
35,DANF,20190607,36,N,20190607161500,31391
36,DANF,20190607,37,N,20190607164500,31304
37,DANF,20190607,38,N,20190607171500,31216
38,DANF,20190607,39,N,20190607174500,30595
39,DANF,20190607,40,N,20190607181500,30093
40,DANF,20190607,41,N,20190607184500,29650
41,DANF,20190607,42,N,20190607191500,29000
42,DANF,20190607,43,N,20190607194500,28900
43,DANF,20190607,44,N,20190607201500,28074
44,DANF,20190607,45,N,20190607204500,26848
45,DANF,20190607,46,N,20190607211500,25640
46,DANF,20190607,47,N,20190607214500,24183
47,DANF,20190607,48,N,20190607221500,23000
0,DANF,20190608,1,N,20190607224500,21700
1,DANF,20190608,2,N,20190607231500,20843
2,DANF,20190608,3,N,20190607234500,20300
3,DANF,20190608,4,N,20190608001500,20100
4,DANF,20190608,5,N,20190608004500,19631
5,DANF,20190608,6,N,20190608011500,19156
6,DANF,20190608,7,N,20190608014500,18693
7,DANF,20190608,8,N,20190608021500,18470
8,DANF,20190608,9,N,20190608024500,18254
9,DANF,20190608,10,N,20190608031500,17700
10,DANF,20190608,11,N,20190608034500,17810
11,DANF,20190608,12,N,20190608041500,18054
12,DANF,20190608,13,N,20190608044500,19102
13,DANF,20190608,14,N,20190608051500,20039
14,DANF,20190608,15,N,20190608054500,21386
15,DANF,20190608,16,N,20190608061500,22712
16,DANF,20190608,17,N,20190608064500,24317
17,DANF,20190608,18,N,20190608071500,25300
18,DANF,20190608,19,N,20190608071500,25800
19,DANF,20190608,20,N,20190608081500,25800
20,DANF,20190608,21,N,20190608084500,25435
21,DANF,20190608,22,N,20190608091500,25100
22,DANF,20190608,23,N,20190608094500,24667
23,DANF,20190608,24,N,20190608101500,24305
24,DANF,20190608,25,N,20190608104500,23981
25,DANF,20190608,26,N,20190608111500,23552
26,DANF,20190608,27,N,20190608114500,23077
27,DANF,20190608,28,N,20190608121500,22705
28,DANF,20190608,29,N,20190608124500,22315
29,DANF,20190608,30,N,20190608131500,22100
30,DANF,20190608,31,N,20190608134500,22126
31,DANF,20190608,32,N,20190608141500,22475
32,DANF,20190608,33,N,20190608144500,23057
33,DANF,20190608,34,N,20190608151500,23950
34,DANF,20190608,35,N,20190608154500,24943
35,DANF,20190608,36,N,20190608161500,25725
36,DANF,20190608,37,N,20190608164500,26100
37,DANF,20190608,38,N,20190608171500,26055
38,DANF,20190608,39,N,20190608174500,25971
39,DANF,20190608,40,N,20190608181500,25847
40,DANF,20190608,41,N,20190608184500,25677
41,DANF,20190608,42,N,20190608191500,25500
42,DANF,20190608,43,N,20190608194500,25300
43,DANF,20190608,44,N,20190608201500,25048
44,DANF,20190608,45,N,20190608204500,24897
45,DANF,20190608,46,N,20190608211500,23932
46,DANF,20190608,47,N,20190608214500,22779
47,DANF,20190608,48,N,20190608221500,21700
0,DANF,20190609,1,N,20190608224500,20900
1,DANF,20190609,2,N,20190608231500,20185
2,DANF,20190609,3,N,20190608234500,19700
3,DANF,20190609,4,N,20190609001500,19400
4,DANF,20190609,5,N,20190609004500,19000
5,DANF,20190609,6,N,20190609011500,18497
6,DANF,20190609,7,N,20190609014500,18183
7,DANF,20190609,8,N,20190609021500,18202
8,DANF,20190609,9,N,20190609024500,17786
9,DANF,20190609,10,N,20190609031500,17285
10,DANF,20190609,11,N,20190609034500,17200
11,DANF,20190609,12,N,20190609041500,17203
12,DANF,20190609,13,N,20190609044500,17777
13,DANF,20190609,14,N,20190609051500,18079
14,DANF,20190609,15,N,20190609054500,18613
15,DANF,20190609,16,N,20190609061500,19013
16,DANF,20190609,17,N,20190609064500,19806
17,DANF,20190609,18,N,20190609071500,20500
18,DANF,20190609,19,N,20190609071500,21033
19,DANF,20190609,20,N,20190609081500,21278
20,DANF,20190609,21,N,20190609084500,21700
21,DANF,20190609,22,N,20190609091500,22013
22,DANF,20190609,23,N,20190609094500,22348
23,DANF,20190609,24,N,20190609102100,22999
24,DANF,20190609,25,N,20190609104500,22961
25,DANF,20190609,26,N,20190609111500,23000
26,DANF,20190609,27,N,20190609114500,22834
27,DANF,20190609,28,N,20190609121500,22588
28,DANF,20190609,29,N,20190609124500,22529
29,DANF,20190609,30,N,20190609131500,22500
30,DANF,20190609,31,N,20190609134500,22578
31,DANF,20190609,32,N,20190609141500,23089
32,DANF,20190609,33,N,20190609144500,23763
33,DANF,20190609,34,N,20190609151500,24476
34,DANF,20190609,35,N,20190609154500,25211
35,DANF,20190609,36,N,20190609161500,26000
36,DANF,20190609,37,N,20190609164500,26955
37,DANF,20190609,38,N,20190609171500,27509
38,DANF,20190609,39,N,20190609174500,28151
39,DANF,20190609,40,N,20190609181500,28400
40,DANF,20190609,41,N,20190609184500,28299
41,DANF,20190609,42,N,20190609191500,28000
42,DANF,20190609,43,N,20190609194500,27800
43,DANF,20190609,44,N,20190609201500,27361
44,DANF,20190609,45,N,20190609204500,27242
45,DANF,20190609,46,N,20190609211500,26136
46,DANF,20190609,47,N,20190609214500,24245
47,DANF,20190609,48,N,20190609221500,22600
0,DANF,20190610,1,N,20190609224500,21500
1,DANF,20190610,2,N,20190609231500,20523
2,DANF,20190610,3,N,20190609234500,20214
3,DANF,20190610,4,N,20190610001500,20100
4,DANF,20190610,5,N,20190610004500,19896
5,DANF,20190610,6,N,20190610011500,19798
6,DANF,20190610,7,N,20190610014500,19583
7,DANF,20190610,8,N,20190610021500,19743
8,DANF,20190610,9,N,20190610024500,19850
9,DANF,20190610,10,N,20190610031500,19800
10,DANF,20190610,11,N,20190610034500,20312
11,DANF,20190610,12,N,20190610041500,21173
12,DANF,20190610,13,N,20190610044500,23614
13,DANF,20190610,14,N,20190610051500,26300
14,DANF,20190610,15,N,20190610054500,28905
15,DANF,20190610,16,N,20190610061500,30585
16,DANF,20190610,17,N,20190610064500,31634
17,DANF,20190610,18,N,20190610071500,31900
18,DANF,20190610,19,N,20190610071500,32188
19,DANF,20190610,20,N,20190610081500,32208
20,DANF,20190610,21,N,20190610084500,32300
21,DANF,20190610,22,N,20190610091500,31429
22,DANF,20190610,23,N,20190610094500,31556
23,DANF,20190610,24,N,20190610101500,31225
24,DANF,20190610,25,N,20190610104500,31607
25,DANF,20190610,26,N,20190610111500,31700
26,DANF,20190610,27,N,20190610114500,31631
27,DANF,20190610,28,N,20190610121500,31656
28,DANF,20190610,29,N,20190610124500,31328
29,DANF,20190610,30,N,20190610131500,31200
30,DANF,20190610,31,N,20190610134500,31736
31,DANF,20190610,32,N,20190610142100,32407
32,DANF,20190610,33,N,20190610144500,33072
33,DANF,20190610,34,N,20190610151500,33495
34,DANF,20190610,35,N,20190610154500,33900
35,DANF,20190610,36,N,20190610161500,33832
36,DANF,20190610,37,N,20190610164500,33546
37,DANF,20190610,38,N,20190610171500,33502
38,DANF,20190610,39,N,20190610174500,33385
39,DANF,20190610,40,N,20190610181500,33031
40,DANF,20190610,41,N,20190610184500,32205
41,DANF,20190610,42,N,20190610191500,31500
42,DANF,20190610,43,N,20190610194500,31300
43,DANF,20190610,44,N,20190610201500,30280
44,DANF,20190610,45,N,20190610204500,28648
45,DANF,20190610,46,N,20190610211500,26480
46,DANF,20190610,47,N,20190610214500,24476
